seed	step	L1	L2	L1/L2	mu_w	median_w	sigma_w	mu_b	median_b	sigma_b	trace	lambda_max	trace/lambda	mu_lambda	sigma_lambda
4	40000	81288.36214524873	58.00448962620327	1065.9689304243611	-0.00010581315291346982	-9.799003601074219e-05	0.001977616921067238	-0.00996430590748787	-0.023284912109375	4.781798362731934	-0.2178769732008175	10.640258847450724	-0.02872780684917579	1.8474199808373744	1.1414247006177902
4	41000	81165.0348573023	58.02921049935477	1065.0265927844607	-0.00010561467934167013	-9.822845458984375e-05	0.0019793789833784103	-0.009992359206080437	-0.023590087890625	5.082828521728516	-0.2113697455853832	10.7867249080113	-0.027860735506947634	1.844918033298181	1.1631217291768716
4	42000	81028.70756935587	58.014675373933756	1064.450175247162	-0.0001052253064699471	-9.655952453613281e-05	0.001977077918127179	-0.0100075863301754	-0.023834228515625	5.386559963226318	-0.1588189857346671	10.848467593290367	-0.020913928009122618	1.8429181673088852	1.172123260339912
4	43000	80868.13354990433	57.96711948939732	1064.064618841996	-0.00010466001549502835	-9.530782699584961e-05	0.0019724275916814804	-0.010032313875854015	-0.02410888671875	5.6910529136657715	-0.13177021303955389	10.87486653911824	-0.01791707594585028	1.840624677891634	1.175591107838008
4	44000	80711.88905054209	58.01146055727589	1062.7101075138094	-0.00010420403123134747	-9.566545486450195e-05	0.0019771603401750326	-0.010003138333559036	-0.0243072509765625	6.024308681488037	-0.122418753954829	11.107420420160098	-0.016763982901771595	1.8368301549736334	1.2119101042650184
4	45000	80521.98003029337	57.944442165141204	1062.3378986590733	-0.00010335787374060601	-9.584426879882812e-05	0.001970921875908971	-0.010008184239268303	-0.0245208740234375	6.342623710632324	-0.16790267034452788	11.115039533498337	-0.025563653606808616	1.8341616550270392	1.2131643730158708
4	46000	80344.15525350765	57.96614117525062	1061.0607805373456	-0.00010279910202370957	-9.673833847045898e-05	0.0019742094445973635	-0.00998945627361536	-0.024688720703125	6.685062885284424	-0.16162270429183026	11.330012618278971	-0.02569089446632694	1.8299413055789715	1.2475799766122078
4	47000	80147.65142697704	57.94825503290916	1060.1185137179475	-0.00010204711725236848	-9.453296661376953e-05	0.001973259262740612	-0.00996079109609127	-0.024871826171875	7.028545379638672	-0.13862406599278354	11.453955533553144	-0.021841664272623518	1.8262787668072447	1.268385715022379
4	48000	79950.21010044643	57.922641832001354	1059.3057845427845	-0.00010111377196153626	-9.262561798095703e-05	0.0019714636728167534	-0.009920946322381496	-0.0250701904296875	7.379284381866455	-0.1169512685464353	11.55928120321157	-0.02174522167908547	1.8228159254910994	1.2865235656499863
4	49000	79746.70489875638	57.92983016189264	1058.1432511133323	-0.00010026379459304735	-9.047985076904297e-05	0.001973733538761735	-0.009856387041509151	-0.025238037109375	7.74503755569458	-0.12432531313020356	11.7464420357529	-0.022169728535858944	1.818517339472868	1.3195893585073704
4	50000	79530.76516661352	57.83894215797891	1057.8988683662544	-9.93728099274449e-05	-9.02414321899414e-05	0.001966051757335663	-0.009851566515862942	-0.0254669189453125	8.098407745361328	-0.11683107030634977	11.741026824834396	-0.022877515212208578	1.81524216520543	1.3200581046391506
4	51000	79307.81385522959	57.78680898705307	1057.1517292221602	-9.842019062489271e-05	-8.875131607055664e-05	0.0019635565113276243	-0.009823661297559738	-0.025604248046875	8.463906288146973	-0.15204051197791585	11.851127702362684	-0.027334815098324836	1.8106591774492848	1.3402695230075292
4	52000	79083.85393415179	57.74194491639429	1056.3931320414188	-9.715233318274841e-05	-8.821487426757812e-05	0.001961165340617299	-0.009763521142303944	-0.025787353515625	8.836018562316895	-0.13057902881077357	11.950754579232663	-0.022845270214202587	1.8065079852026336	1.359792863684041
4	53000	78862.01654177296	57.73679511401118	1055.2436537088652	-9.613448492018506e-05	-8.666515350341797e-05	0.001962990965694189	-0.009688460268080235	-0.02593994140625	9.223623275756836	-0.12477798851168885	12.13102776663644	-0.02232595114592818	1.8017591067722865	1.3938060500183884
4	54000	78641.036850287	57.72045010936503	1054.1384209071769	-9.483235771767795e-05	-8.630752563476562e-05	0.0019631171599030495	-0.009589814580976963	-0.0261383056640625	9.615079879760742	-0.1440062875650367	12.282420299491104	-0.02400037529579623	1.797191700156854	1.4224200943598941
4	55000	78361.2916533801	57.56017108839385	1053.9645710328077	-9.379655966768041e-05	-8.505582809448242e-05	0.0019504069350659847	-0.009567076340317726	-0.0262908935546875	9.987005233764648	-0.15177640622975874	12.247996656262146	-0.026119592349509554	1.7924495704320011	1.4135696700945193
4	56000	78090.16107302296	57.41788225757833	1053.7081765654898	-9.255128679797053e-05	-8.356571197509766e-05	0.001940202317200601	-0.009545345790684223	-0.02642822265625	10.362014770507812	-0.159561960064635	12.240920840477457	-0.027448884908883225	1.7873764293534415	1.4133984160666564
4	57000	77834.3112643495	57.406636335411854	1052.2226396963943	-9.084902558242902e-05	-8.082389831542969e-05	0.0019422576297074556	-0.009448006749153137	-0.0265655517578125	10.759818077087402	-0.14058277315022993	12.459985085896083	-0.023838786795833906	1.781342747260113	1.4532018481772773
4	58000	77569.99960140306	57.389179385438254	1050.7201430615114	-8.966388122644275e-05	-8.004903793334961e-05	0.0019428229425102472	-0.009337675757706165	-0.026641845703125	11.160895347595215	-0.15350942709008042	12.646667631304993	-0.025815767109713214	1.7754386517466332	1.4886264650493253
4	59000	77281.2448580995	57.27193972529197	1049.9478832492248	-8.798317139735445e-05	-7.998943328857422e-05	0.0019344337051734328	-0.009282883256673813	-0.0267181396484375	11.548748970031738	-0.15401219348518216	12.695773538278074	-0.02176312460193673	1.7696524943624223	1.4967235976031847
4	60000	76991.93949298469	57.20040753422951	1048.7818579622153	-8.648039511172101e-05	-7.766485214233398e-05	0.0019305545138195157	-0.009210960939526558	-0.02685546875	11.945491790771484	-0.16124202888839098	12.806144378623184	-0.02365420205046544	1.763426895044288	1.5202108002742942
4	61000	76683.44543207908	57.021701579191244	1048.545862810636	-8.50664364406839e-05	-7.653236389160156e-05	0.0019173072651028633	-0.00919395126402378	-0.026947021484375	12.327295303344727	-0.1410175999816583	12.768397311775052	-0.02293825952075128	1.7576084343754514	1.5140132563454765
4	62000	76398.01988998725	56.98604046568579	1047.2302648939922	-8.370867726625875e-05	-7.641315460205078e-05	0.0019182506948709488	-0.009119807742536068	-0.0270538330078125	12.734785079956055	-0.15882958198080258	12.915758220516906	-0.02336769940655919	1.7509311461935237	1.5535532055156571
4	63000	76084.11995774873	56.793524839440174	1047.1371350563245	-8.254397835116833e-05	-7.551908493041992e-05	0.001904075499624014	-0.0091112544760108	-0.0271148681640625	13.114855766296387	-0.1450797453218577	12.86006057505705	-0.02130802273961825	1.7449747542945706	1.5451370421416906
4	64000	75777.25960618623	56.63179292484205	1046.796712478272	-8.123456063913181e-05	-7.367134094238281e-05	0.0018936117412522435	-0.009087899699807167	-0.0272674560546875	13.499513626098633	-0.13327636402480456	12.856512994182353	-0.017238200154941534	1.7386354074186208	1.5488498294535948
4	65000	75482.05365114796	56.56807533575564	1045.721293776432	-7.984891999512911e-05	-7.063150405883789e-05	0.0018927312921732664	-0.009022233076393604	-0.0272979736328125	13.900054931640625	-0.15635227913759192	12.964851024199506	-0.021064271394188608	1.7317362841294737	1.583540288769469
4	66000	75160.9121890944	56.36688761808434	1045.6876140339177	-7.862746133469045e-05	-7.081031799316406e-05	0.0018784451531246305	-0.009014234878122807	-0.0273895263671875	14.278637886047363	-0.15085286631876108	12.903815663590724	-0.02006337768240369	1.7254010499740133	1.5759464814042559
4	67000	74859.26921237246	56.288878849574495	1044.6877784382784	-7.728498167125508e-05	-6.93202018737793e-05	0.0018771340837702155	-0.00894244760274887	-0.027435302734375	14.680208206176758	-0.17252232590500188	13.002619587645238	-0.022086684139397603	1.7181563401708797	1.6103069356509618
4	68000	74531.7718231824	56.09338881044972	1044.5530509519724	-7.597366493428126e-05	-6.884336471557617e-05	0.0018639296758919954	-0.00891283992677927	-0.027496337890625	15.05877685546875	-0.1512731800273973	12.956139506125936	-0.017279749827806806	1.7114033735528285	1.6073210408188858
4	69000	74230.22652264031	56.006221187358	1043.6774059294328	-7.443804497597739e-05	-6.80685043334961e-05	0.0018620198825374246	-0.008849038742482662	-0.027557373046875	15.45507526397705	-0.18276123003083833	13.040265895882431	-0.020281826277520336	1.704207881372802	1.6396105272733434
4	70000	73899.12454161352	55.803945346754425	1043.5809072033298	-7.292880036402494e-05	-6.639957427978516e-05	0.0018484557513147593	-0.008819244801998138	-0.027587890625	15.829035758972168	-0.17519874353798068	12.985087881282885	-0.01795246325778455	1.6973803371799236	1.6356773607584896
4	71000	73594.98812181123	55.704882446600465	1042.817359035767	-7.18734590918757e-05	-6.753206253051758e-05	0.0018459385028108954	-0.008745183236896992	-0.027618408203125	16.219043731689453	-0.1727742650070969	13.063658363965093	-0.01772104687584169	1.6900874291147505	1.6663282393496863
4	72000	73268.19999601402	55.51838368785624	1042.5893651935382	-7.019571785349399e-05	-6.401538848876953e-05	0.0018344332929700613	-0.00869554840028286	-0.0276641845703125	16.591556549072266	-0.17542326571990033	13.043513716483602	-0.018799894560215514	1.682989881963146	1.669115783000479
4	73000	72966.13781489158	55.4188861457669	1041.8819867335228	-6.889500946272165e-05	-6.395578384399414e-05	0.0018320030067116022	-0.008611651137471199	-0.0276947021484375	16.977197647094727	-0.18762762327583468	13.120592744982972	-0.02085854943899658	1.6757495439782435	1.699829711141635
4	74000	72661.53525589923	55.28465348847058	1041.444820346408	-6.763522105757147e-05	-6.377696990966797e-05	0.001826052088290453	-0.008527914062142372	-0.0277099609375	17.356891632080078	-0.1716381043803935	13.153834133732076	-0.019144444593500398	1.668709332845649	1.7187382119650743
4	75000	72353.7100406569	55.142539861250896	1041.0251996214674	-6.649702118011191e-05	-6.35981559753418e-05	0.0018194598378613591	-0.008436566218733788	-0.0277557373046875	17.73404884338379	-0.18296439428718722	13.185062481432546	-0.022366934415858377	1.6615711146471452	1.73598811836267
4	76000	72041.2702088648	54.977768878547515	1040.745077850517	-6.536969158332795e-05	-6.443262100219727e-05	0.0018105674535036087	-0.008351486176252365	-0.0277862548828125	18.102581024169922	-0.19436647575728747	13.19177236848948	-0.023988683579141638	1.6544471893991743	1.74594426763301
4	77000	71730.21155532525	54.820391012697804	1040.3673630007802	-6.426461914088577e-05	-6.264448165893555e-05	0.0018027694895863533	-0.008259112015366554	-0.027801513671875	18.471519470214844	-0.18225139014574945	13.224956828720716	-0.02273646236492584	1.647019409403509	1.7601081053821408
4	78000	71420.37896603954	54.6537494270169	1040.0946656164626	-6.303886766545475e-05	-6.133317947387695e-05	0.0017941523110494018	-0.008163543418049812	-0.02777099609375	18.83530044555664	-0.18272925274712698	13.24014855890858	-0.022372731996202166	1.6396860030232643	1.771182848786821
4	79000	71109.2429049745	54.47839873177664	1039.8556721147013	-6.194772140588611e-05	-5.930662155151367e-05	0.001784879365004599	-0.008071995340287685	-0.027801513671875	19.194353103637695	-0.17341899506899774	13.250115448114823	-0.02067801997497315	1.6322638246477867	1.78034993154662
4	80000	70796.24158960459	54.295266326592895	1039.6530485428245	-6.109591049607843e-05	-5.835294723510742e-05	0.0017749480903148651	-0.007987100630998611	-0.0277862548828125	19.54521942138672	-0.2055041571052707	13.257721102967555	-0.02768731702502012	1.6247273938996452	1.7877046995016994
4	81000	70487.01684072067	54.116394315447124	1039.4240430077623	-6.00660168856848e-05	-5.97834587097168e-05	0.0017656481359153986	-0.007895516231656075	-0.0277557373046875	19.893089294433594	-0.2199027732926972	13.267784858236508	-0.030020149176730987	1.6171571417730681	1.7967269472321685
4	82000	70183.0774473852	53.93766045083805	1039.2314544759488	-5.9385674830991775e-05	-5.614757537841797e-05	0.0017561203567311168	-0.007813799194991589	-0.02777099609375	20.23438835144043	-0.22782638608192912	13.270829930597422	-0.029618290874720055	1.6097204691293288	1.8045270692329018
4	83000	69879.66916454081	53.75883912067024	1039.022596302565	-5.8425070164958015e-05	-5.692243576049805e-05	0.0017468853620812297	-0.007732416968792677	-0.027801513671875	20.569438934326172	-0.21361081697502915	13.280186560689186	-0.02676429435510772	1.6021429087434496	1.8134474868372994
4	84000	69580.31461256377	53.58024939712213	1038.8395461361572	-5.759228588431142e-05	-5.620718002319336e-05	0.0017378190532326698	-0.007646738551557064	-0.0277862548828125	20.897558212280273	-0.2204667439266127	13.289115268356946	-0.02909142293887887	1.5945452810550222	1.8226843044465901
4	85000	69285.8897281569	53.40592477759537	1038.6473836330736	-5.690248872269876e-05	-5.3763389587402344e-05	0.0017289220122620463	-0.007552199065685272	-0.027801513671875	21.219751358032227	-0.23133423620340776	13.302225614080625	-0.028126537550076366	1.5870397419345623	1.8319592992870175
4	86000	68994.31819993623	53.23365826509437	1038.4411757763748	-5.63088760827668e-05	-5.555152893066406e-05	0.0017203401075676084	-0.007481392472982407	-0.02777099609375	21.534135818481445	-0.22948264102546537	13.315969968328671	-0.027828035485939265	1.5795354970863886	1.8419365989310401
4	87000	68710.5406768176	53.064385122182415	1038.2654615026784	-5.556052929023281e-05	-5.370378494262695e-05	0.0017119861440733075	-0.007386717014014721	-0.027740478515625	21.841386795043945	-0.2427532113328272	13.335406094181295	-0.03077337577539262	1.5720728021495196	1.8523172456391004
4	88000	68429.96111686862	52.89933562765316	1038.0679451668166	-5.501679333974607e-05	-5.3942203521728516e-05	0.0017041383543983102	-0.007301738020032644	-0.0277099609375	22.140897750854492	-0.24883776781510333	13.358006058907023	-0.02991849444099522	1.5646427632594595	1.8638254224645847
4	89000	68171.8067203444	52.77112158950494	1037.7609155121556	-5.4730648116674274e-05	-5.346536636352539e-05	0.001700161607004702	-0.007211591117084026	-0.027679443359375	22.431602478027344	-0.262046747061671	13.418609434244583	-0.03279585575182568	1.5572914767022035	1.8866080355887511
4	90000	67951.0764708227	52.70148977941396	1037.3209504290228	-5.4587668273597956e-05	-5.352497100830078e-05	0.0017014113254845142	-0.007094104308634996	-0.027587890625	22.711219787597656	-0.25935197606378674	13.519077403204781	-0.03159519142125959	1.550393862991917	1.9235325612279834
4	91000	67725.4563536352	52.602049496709085	1037.04004411602	-5.442855763249099e-05	-5.3882598876953125e-05	0.001698991167359054	-0.007001853082329035	-0.02752685546875	22.980005264282227	-0.25541204943948864	13.573657571053019	-0.029771273439094782	1.5437744053042666	1.9480996448166517
4	92000	67482.57702885842	52.48777665897291	1036.7866006662769	-5.427861833595671e-05	-5.340576171875e-05	0.0016959517961367965	-0.00690468167886138	-0.0274658203125	23.24152183532715	-0.2494604672704424	13.625978654744674	-0.02715592278576611	1.5367004853122088	1.9725800354261787
4	93000	67270.32366071429	52.56378364562988	1035.7959853121324	-5.456174039863981e-05	-5.4895877838134766e-05	0.0017118054674938321	-0.006762254983186722	-0.0273590087890625	23.493541717529297	-0.2657754932131086	13.821988942671796	-0.028343142632834405	1.531076128385505	2.04979163043353
4	94000	66972.91896524235	52.495059441547006	1035.088454306775	-5.455192149383947e-05	-5.412101745605469e-05	0.0017125156009569764	-0.006662069354206324	-0.02734375	23.73288345336914	-0.2642106012422211	13.87798988575838	-0.026816305447808636	1.5248547609971494	2.082108703803043
4	95000	66656.26903300383	52.392602628591106	1034.4655807661177	-5.435066486825235e-05	-5.4001808166503906e-05	0.001710357260890305	-0.006563762668520212	-0.02728271484375	23.96419906616211	-0.2857878402787812	13.913276740482875	-0.03088074522533764	1.518306738259841	2.106709965941857
4	96000	66346.68550701531	52.30077601452263	1033.8266480265997	-5.427533687907271e-05	-5.3763389587402344e-05	0.0017092678463086486	-0.006462448742240667	-0.02728271484375	24.187673568725586	-0.2812908656743108	13.960775479978444	-0.032740302781965956	1.5118649802645858	2.133986540898985
4	97000	66024.25520169004	52.182084842604034	1033.2549549951584	-5.3996442147763446e-05	-5.3822994232177734e-05	0.0017055491916835308	-0.006387827452272177	-0.027252197265625	24.403522491455078	-0.2765692083203063	13.988025137356349	-0.031221675835310783	1.5053527416015158	2.1531996045793806
4	98000	65772.59231505102	52.178013704261	1032.491878223489	-5.389963916968554e-05	-5.364418029785156e-05	0.0017143050208687782	-0.0062861149199306965	-0.027191162109375	24.61579704284668	-0.28126081520197344	14.137162009064031	-0.03027194618825537	1.4994096901952003	2.2087597280588684
4	99000	65503.062938456635	52.121826716831755	1031.9379003351896	-5.374661122914404e-05	-5.269050598144531e-05	0.0017172998050227761	-0.006192863918840885	-0.0271453857421875	24.815689086914062	-0.2748111900018186	14.219233709938672	-0.02879949925904771	1.4935813065694303	2.245752843514997
4	100000	65306.66354432398	52.15156056929608	1031.463107704578	-5.3794487030245364e-05	-5.3048133850097656e-05	0.0017305078217759728	-0.0060921115800738335	-0.027099609375	25.006729125976562	-0.2792917295378082	14.364685284848116	-0.029027915705281578	1.4887438367824166	2.3105220079269944
4	101000	65174.44935825893	52.211296334558604	1031.3585221838075	-5.3909356211079285e-05	-5.352497100830078e-05	0.0017470334423705935	-0.0060248603112995625	-0.0270233154296875	25.17659568786621	-0.26818092501893337	14.511976779723653	-0.02743548333938652	1.485379225745493	2.3800201565027237
4	102000	65017.45364317602	52.22781229992302	1031.3085480071975	-5.3651609050575644e-05	-5.364418029785156e-05	0.001758566708303988	-0.005946946330368519	-0.0269927978515625	25.339542388916016	-0.25695176270543313	14.620141893017049	-0.026791329594741564	1.4816865191167714	2.4349130985840244
4	103000	64812.83091517857	52.193576073159974	1031.184834401559	-5.3533734899247065e-05	-5.412101745605469e-05	0.001764499582350254	-0.005882676690816879	-0.026947021484375	25.493549346923828	-0.2520920281507531	14.691241872553922	-0.02551505641022527	1.4772290782052644	2.4749095581319867
4	104000	64679.61019212373	52.25102486902354	1031.0954990495422	-5.355963367037475e-05	-5.435943603515625e-05	0.0017812259029597044	-0.005813073366880417	-0.026885986328125	25.649873733520508	-0.2415508335950423	14.837342629627306	-0.024890108588547993	1.473631954922968	2.5461013122480742
4	105000	64533.94439572704	52.298386573791504	1030.9303741809867	-5.359996066545136e-05	-5.263090133666992e-05	0.0017971631605178118	-0.005742173176258802	-0.0268707275390625	25.79871940612793	-0.2415548830616231	14.977783193393629	-0.026280136355628723	1.4696997215553207	2.616015743996416
4	106000	64371.33751195791	52.32737584016761	1030.7288073574466	-5.342959047993645e-05	-5.364418029785156e-05	0.001811271533370018	-0.005663969554007053	-0.026824951171875	25.940397262573242	-0.23840813855735624	15.101665830125613	-0.026456537887653425	1.4655570412168697	2.6808076433989467
4	107000	64158.30582350127	52.28276758777852	1030.4635848848166	-5.332307409844361e-05	-5.3882598876953125e-05	0.0018163188360631466	-0.005607598926872015	-0.02679443359375	26.07221794128418	-0.24552588925069693	15.16172042671515	-0.02701077776659702	1.4607352997575487	2.7190537132626895
4	108000	63956.170619419645	52.251193435824646	1030.1857529242604	-5.315430462360382e-05	-5.40614128112793e-05	0.0018230745336040854	-0.005525535438209772	-0.02679443359375	26.199811935424805	-0.24081943959605936	15.237670810855164	-0.025129503233182176	1.456014414222873	2.7621713187165406
4	109000	63787.41390306123	52.269335668914174	1029.874516085867	-5.292368950904347e-05	-5.447864532470703e-05	0.001836086856201291	-0.0054682521149516106	-0.0267791748046875	26.32518768310547	-0.24153739213943481	15.359656586938975	-0.025892968043526896	1.451675604192578	2.8237989568436634
4	110000	63559.816685267855	52.18791224032032	1029.6068026314238	-5.283546488499269e-05	-5.441904067993164e-05	0.0018365238793194294	-0.005400511901825666	-0.0267333984375	26.43635368347168	-0.2503017199282743	15.389555544269328	-0.028021431984689132	1.44676300761651	2.8472564311660067
4	111000	63412.43488919005	52.22980292962522	1029.2734145409026	-5.265472282189876e-05	-5.4001808166503906e-05	0.0018529174849390984	-0.005337759852409363	-0.0266876220703125	26.552490234375	-0.24699803396147124	15.529896349323039	-0.02682520947715276	1.442688488838624	2.918360177883688
4	112000	63209.79315808354	52.17134915565958	1029.015945387195	-5.248541128821671e-05	-5.340576171875e-05	0.0018562874756753445	-0.0052739414386451244	-0.0266265869140625	26.653656005859375	-0.24886463369641984	15.575459840346356	-0.02751741457493346	1.4381256000119813	2.9494970614964866
4	113000	63013.44710618623	52.11819654581498	1028.7416730452683	-5.238599987933412e-05	-5.441904067993164e-05	0.0018601397750899196	-0.005217700731009245	-0.026611328125	26.750368118286133	-0.23788862204065128	15.62427342911156	-0.02434056566961168	1.4336631961014805	2.9816468775424423
4	114000	62846.70323461416	52.10267563255466	1028.4554000015905	-5.223055632086471e-05	-5.53131103515625e-05	0.0018689214484766126	-0.005164383444935083	-0.0265655517578125	26.84373664855957	-0.24691397316601812	15.707455742115878	-0.0258474769782399	1.4295132379142605	3.0282343279342263
4	115000	62722.534907126916	52.14921641836361	1028.1417470341764	-5.198646613280289e-05	-5.40614128112793e-05	0.0018863665172830224	-0.005104206968098879	-0.0265350341796875	26.93637466430664	-0.24338713470770387	15.844734415716054	-0.025292990488099493	1.425904927813277	3.1003797683788807
4	116000	62575.61299226722	52.15084794102883	1027.8793174248513	-5.197212885832414e-05	-5.435943603515625e-05	0.0018974808044731617	-0.005057521164417267	-0.02655029296875	27.02120018005371	-0.24475753550626794	15.93647757598332	-0.0268195016256869	1.4221257220725625	3.1527539734177443
4	117000	62467.37958386479	52.21245113684206	1027.5972446912704	-5.182055974728428e-05	-5.340576171875e-05	0.0019174623303115368	-0.004996566101908684	-0.0264739990234375	27.11000633239746	-0.24907177686691284	16.084571524542206	-0.028082187385364856	1.4187898958215908	3.23182431722478
4	118000	62348.51894331951	52.24963194010209	1027.3490743784146	-5.183173198020086e-05	-5.2928924560546875e-05	0.0019342050654813647	-0.004944159649312496	-0.0265045166015625	27.198328018188477	-0.25220812705098367	16.208142998267192	-0.02804124609022378	1.4153876663470755	3.3005639488751792
4	119000	62231.422931281886	52.290635498202576	1027.0935249789345	-5.1746821554843336e-05	-5.3048133850097656e-05	0.0019517091568559408	-0.004895725287497044	-0.0264892578125	27.287904739379883	-0.2529266732079642	16.334664001756785	-0.027069666653228436	1.4120235351883634	3.3715511803724327
4	120000	62076.16758011799	52.26428068900595	1026.8844917287047	-5.174641410121694e-05	-5.412101745605469e-05	0.0019595057237893343	-0.004833008162677288	-0.0264739990234375	27.371349334716797	-0.24898492316810453	16.39528622675915	-0.026013906042413534	1.4083565503967053	3.412343489728412
4	121000	61937.718082350126	52.264920954801596	1026.6545166196809	-5.171214434085414e-05	-5.3942203521728516e-05	0.0019711139611899853	-0.004780222196131945	-0.0264434814453125	27.459423065185547	-0.251500522603794	16.483201983023662	-0.02599185150470763	1.4048934213969173	3.4644484551889554
4	122000	61776.15452606824	52.219569381402465	1026.474365471286	-5.164201502338983e-05	-5.346536636352539e-05	0.0019759403076022863	-0.0047101122327148914	-0.0264434814453125	27.542179107666016	-0.25571908512893987	16.525761154233194	-0.025985691407691764	1.4012794190523576	3.495324488881291
4	123000	61615.754115513395	52.17527444022043	1026.2757822294645	-5.17376211064402e-05	-5.316734313964844e-05	0.0019807028584182262	-0.004673162940889597	-0.026397705078125	27.626047134399414	-0.25341037219884444	16.572461471265676	-0.025357283794016187	1.3976572800655753	3.525873045532071
4	124000	61463.47741948342	52.143806009876485	1026.0670500021406	-5.164067624718882e-05	-5.340576171875e-05	0.001987059134989977	-0.004612466786056757	-0.026397705078125	27.711345672607422	-0.2557341067158446	16.630799108622025	-0.0260515623610162	1.394174401857415	3.560884993447333
4	125000	61299.633799027426	52.08734045223314	1025.901146842533	-5.170702934265137e-05	-5.340576171875e-05	0.001989767188206315	-0.0045733400620520115	-0.0263824462890625	27.793699264526367	-0.24959218988613208	16.663909150629628	-0.02526776781216977	1.3905946721836013	3.5845259570193533
4	126000	61125.129932637115	52.00951548985073	1025.7535482831831	-5.167333074496128e-05	-5.328655242919922e-05	0.0019892307464033365	-0.0045272670686244965	-0.0263671875	27.872608184814453	-0.25317678889449763	16.676314460987946	-0.02496402943581066	1.3869789011624394	3.597866420843163
4	127000	60964.537378427936	51.95535245233653	1025.5677750893906	-5.1675582653842866e-05	-5.435943603515625e-05	0.0019919867627322674	-0.0044763097539544106	-0.026336669921875	27.95550537109375	-0.2502020573129459	16.712119849360718	-0.023220487673402658	1.3834882779997222	3.6211115883625284
4	128000	60769.527293925385	51.84042963689687	1025.4394682241966	-5.180358130019158e-05	-5.459785461425781e-05	0.001985853770747781	-0.004423470236361027	-0.02630615234375	28.02821159362793	-0.25348201576544316	16.69060379388381	-0.024864947582139616	1.3797005129103759	3.617085262448812
4	129000	60609.36464644451	51.78106374156718	1025.2529657631833	-5.1734412409132347e-05	-5.453824996948242e-05	0.001987521769478917	-0.004386999644339085	-0.0262908935546875	28.110536575317383	-0.2548530162597189	16.722688120238637	-0.02479024605846262	1.3762387937429	3.6366556681388493
4	130000	60415.914859693876	51.660186261546855	1025.1560032019058	-5.1706054364331067e-05	-5.441904067993164e-05	0.0019803449977189302	-0.004351926501840353	-0.0262451171875	28.18216896057129	-0.24651893182676665	16.691794008624797	-0.022813789194409666	1.3725066750633472	3.6289976509097888
4	131000	60244.97509765625	51.579992274848784	1024.9883516406933	-5.155998587724753e-05	-5.3822994232177734e-05	0.0019788381177932024	-0.004326610825955868	-0.0262298583984375	28.26093292236328	-0.2518117500811207	16.70484845735589	-0.024136967788514978	1.3689434844620374	3.63870738560752
4	132000	60062.86942960778	51.47664889510797	1024.8617276744542	-5.15130850544665e-05	-5.4895877838134766e-05	0.0019739740528166294	-0.00428763497620821	-0.0262451171875	28.336153030395508	-0.25340617189601977	16.690657031779388	-0.02388331572869856	1.3653498888015747	3.637741228907692
4	133000	59871.0457290338	51.35805165037817	1024.7350655101905	-5.146202602190897e-05	-5.3763389587402344e-05	0.0019667416345328093	-0.004249431658536196	-0.0262298583984375	28.40667724609375	-0.24882776883183694	16.662748397613058	-0.022924962260805842	1.3616800551511803	3.629513787447798
4	134000	59698.22594467475	51.26921560326401	1024.5716014018287	-5.142189547768794e-05	-5.435943603515625e-05	0.001963685266673565	-0.004211718682199717	-0.0262298583984375	28.483766555786133	-0.2529755417181521	16.666230084944743	-0.023204755626503287	1.358133398756689	3.6340795531868935
4	135000	59522.19835180166	51.17265378212442	1024.4311986144214	-5.1240182074252516e-05	-5.3822994232177734e-05	0.0019595336634665728	-0.00418132496997714	-0.0261993408203125	28.55915069580078	-0.24721435503083833	16.6567868310578	-0.022695206579237476	1.3546580118792397	3.634762235137881
4	136000	59335.6297134088	51.05050297172702	1024.3242924112783	-5.123323353473097e-05	-5.322694778442383e-05	0.0019516609609127045	-0.0041497270576655865	-0.026153564453125	28.629783630371094	-0.24765753381106317	16.6243749978591	-0.024024932857444538	1.3510340725889012	3.6241802447000326
4	137000	59151.543736049105	50.9369191150276	1024.2073440948582	-5.112031794851646e-05	-5.334615707397461e-05	0.0019449562532827258	-0.0041314829140901566	-0.0261383056640625	28.70219612121582	-0.24769527206615527	16.601244916721267	-0.022923769720844464	1.347431900549908	3.617188027698775
4	138000	58996.19257214604	50.869115518063914	1024.0321650627131	-5.088941179565154e-05	-5.364418029785156e-05	0.0019445387879386544	-0.0040964893996715546	-0.0261077880859375	28.78291893005371	-0.2438788195045627	16.62109429982244	-0.023426612274390562	1.344137893039353	3.628937957466257
4	139000	58824.32235530931	50.772355235352805	1023.9000969282939	-5.085700468043797e-05	-5.3763389587402344e-05	0.0019399928860366344	-0.004067318048328161	-0.0261077880859375	28.858062744140625	-0.24215823168657263	16.611527956261927	-0.022973683608624593	1.340731109891619	3.6279392443901424
4	140000	58656.97152024873	50.67719695032859	1023.778061735959	-5.076132947579026e-05	-5.27501106262207e-05	0.0019355739932507277	-0.004026599694043398	-0.0261077880859375	28.932573318481445	-0.2416375632188758	16.600391738268794	-0.023339125014377324	1.3374131242839657	3.626991984871577
